"","name","n_nbinom","q_nbinom","pvalue_nbinom","n_binomlog","q_binomlog","p_binomlog","pvalue_binomlog","p1_doublenbinom","size1_doublenbinom","p2_doublenbinom","size2_doublenbinom","pvalue_doublenbinom","freq","class"
"result.337","hard",1.63135754281398,0.580974951744957,0.28573090608754,518,0.365385959450418,0.00176244868849875,0.163330912448509,0.581277606271843,1.12255579700777,0.581031990214669,0.510338643313124,0.28526889181084,120,"all"
"result.338","mood",1.56427991231413,0.570850913075515,0.361492237979768,399,0.37879162706478,0.00226663528207857,0.181173245842649,0.570732354086428,0.273127485167203,0.570445396796255,1.2896349520589,0.363278366157727,120,"all"
"result.339","position",4.76184015730178,0.801866144941596,0.377471720382675,279,0.185493538563186,0.00379100682528184,0.328420967951928,0.801477080871798,3.10269031269733,0.802251242557549,1.65531721722511,0.377755337407482,120,"all"
"result.340","jury",0.110651120900542,0.086640078252856,0.428129096281983,88,0.907582749057453,0.00299906093697547,0.366498391362254,0.999999961140753,1.48175914600115,0.0865652946759179,0.110559506979819,0.42856716833303,119,"all"
"result.341","wasn't",0.32486745826555,0.217778837572304,0.0136805556302644,197,0.886365397084163,0.00245906826695588,0.000634328045673205,0.536254593292873,0.669303283150226,0.0732125659819569,0.0471876058992106,0.0407468451023232,119,"nothing"
"result.342","isn't",0.770396534829218,0.399694212185171,0.139076802258639,402,0.726781356527535,0.00164657029499445,0.0181701475668354,0.588645726541841,1.32531690786343,0.0637060711197494,0.0157073139767111,0.429966159123227,118,"nbinom+doublenbinom"
"result.343","letters",0.165504665256987,0.125198350697202,0.0892112805665669,447,0.814388724474769,0.000803586592953804,0.00819107205468639,0.999999952524441,1.45017689229024,0.125358990184658,0.165779110834259,0.0889309585216794,118,"nbinom+doublenbinom"
"result.344","voice",0.586918272224543,0.33657683437009,0.181648350424758,2,0.762021221090628,0.274895242486293,0.150138089583215,0.499591648989984,0.784061825116749,0.132138151209358,0.0567175321433079,0.256164223020844,118,"all"
"result.345","leave",1.2787351980015,0.52718814779085,0.00742619189950977,415,0.565278316052385,0.00188140214289625,0.00125807444571313,0.902797268497342,7.29403652153383,0.170323209441065,0.0749423141627582,0.00851364014733791,117,"nothing"
"result.346","show",1.09632887483946,0.488707395410011,0.201486324548271,2,0.636556043508697,0.331545766047971,0.397147005953523,0.904786423032878,3.73968004565738,0.350701268936938,0.40136295387254,0.37984083940722,117,"all"
"result.347","unless",2.28248451043245,0.667452023844841,0.445829085663115,372,0.377809801363715,0.00242337131036607,0.289403601492706,0.809865524506862,3.59917155481914,0.383829690285581,0.181904818287973,0.56395184267797,116,"all"
"result.348","against",1.41554357923573,0.556679915413001,0.305094122089294,293,0.394025172109794,0.00290543038189386,0.186835294932494,0.999999597443203,0.592572865885478,0.556632857003185,1.41557333203847,0.305273319554166,115,"all"
"result.349","exclaimed",0.729726953795682,0.393100659394602,0.459183540420757,283,0.597618600472172,0.00242707499017813,0.44980663087404,0.999999135178534,0.959469227878442,0.393939934829988,0.733049032572766,0.459100489510926,115,"all"
"result.350","means",3.79536236450076,0.770879824459553,0.518212778578896,3,0.402194203979535,0.286117355144705,0.769087676291939,0.736465024997256,1.13038646129428,0.79132619058424,2.74177249546326,0.521879967690292,115,"all"
"result.351","parents",0.582349403959746,0.340442062819474,0.416321669349039,284,0.710933029976454,0.0021438054388857,0.236345478066374,0.503867099157573,0.789473904693659,0.129305580415143,0.0520002730824238,0.410152913446393,115,"all"
"result.352","talk",1.37738008661366,0.549950388491547,0.0901563635152186,305,0.424321553394737,0.00274368787171579,0.0916934729268493,0.999980146499563,0.10563208382398,0.550136532469049,1.37873985224636,0.090229571694712,115,"all"
"result.353","years",1.07630931393574,0.488488148091903,0.0831677488672841,373,0.471712043190263,0.00212016614963601,0.0450869582620821,0.999997356803909,1.51053832742107,0.488407542354762,1.07630805595745,0.0833411735631401,115,"nbinom+doublenbinom"
"result.354","heart",0.612622968200736,0.35413429946784,0.0173435876828952,1,0.796009740912123,0.486935488528475,0.0134562845011833,0.807011721827199,2.47440589234412,0.115060991127176,0.0689297044210803,0.100220211256081,114,"doublenbinom"
"result.355","care",1.22851554965835,0.525756143491983,0.0332116859553209,1,0.701682246631337,0.568762104414125,0.175184308347914,0.819015612170092,3.05845315833104,0.254888640501189,0.147479168615739,0.0833313426927579,113,"doublenbinom+binomlog"
"result.356","seeing",1.82589002186701,0.621860160622117,0.238851214209372,5,0.469447944435962,0.159572148892985,0.188406742384605,0.767916897855616,2.93455038514305,0.298647801996699,0.0938671229923693,0.201113245616872,113,"all"
"result.357","state",0.871670448663038,0.44248547460934,0.0724700207439296,149,0.544414814845102,0.00480535360269966,0.0755368032450646,0.999999944702592,1.03124396314661,0.442584807000037,0.871915093867639,0.072494610669667,112,"all"
"result.358","trouble",0.963837045252149,0.467358020340907,0.241245946459318,2,0.638593396998525,0.313093992554094,0.36902751710418,0.980737854961983,12.1905620603188,0.377878980309727,0.52035809290837,0.378633267910682,112,"all"
"result.359","uncle",0.354199375084611,0.243987686937443,0.0206130819515722,1,0.88872494654821,0.406238430970599,0.00531132602673268,0.999442226814156,1.32029649698486e-07,0.467248395982287,0.884223200489401,0.0307015884188376,112,"nothing"
"result.360","boy",0.369085027589204,0.253242555002551,0.186715237159389,684,0.735952580442161,0.000745291448550176,0.181536137409169,0.999999928749982,0.00210426527653789,0.473079171857991,0.90276000384748,0.00226275848514779,111,"nbinom+binomlog"
"result.361","hour",1.02630124071402,0.485228075550549,0.608139898911951,3,0.595368263542181,0.222243243846802,0.740594371490891,0.930259112734773,3.50507167778461,0.397227095864634,0.543446969270323,0.730288402819566,111,"all"
"result.362","various",1.69111537753901,0.608375575270405,0.359823252697619,397,0.371132280105186,0.00213711025332432,0.341159220339384,0.608548197998122,0.777547643741371,0.608532780992178,0.914306071409108,0.359715583279254,111,"all"
"result.363","word",1.2985128806904,0.54398235194385,0.0294464147222407,2,0.598982740610745,0.333930298345347,0.0430981298148766,0.949581753073803,8.75648191274528,0.360045724080327,0.349935214565856,0.0495874371412552,111,"nothing"
"result.364","spite",1.50898376249764,0.583169067563354,0.115230831928977,315,0.426336243841326,0.00256550018494089,0.117793465165592,0.958231211396848,6.68756797689292,0.476814428416411,0.715302731828583,0.187307270477918,110,"all"
"result.365","suddenly",1.04807643281652,0.492768052860012,0.0415552634054754,735,0.459540156514988,0.00103840018410399,0.0267600940471316,0.999999739224979,0.926704765667963,0.492770812587978,1.04780549720667,0.0415227350785065,110,"nothing"
"result.366","dark",1.01314785235711,0.486657215943702,0.0716559924532318,1,0.73740688407299,0.535449132447424,0.107741759262784,0.708940821213241,2.03793201025967,0.119226518501402,0.0314146946536392,0.166485553843374,109,"all"
"result.367","each",1.03349558776889,0.491605498757702,0.019175463405842,1,0.724683969780734,0.545720454015361,0.238177658310371,0.792694629548576,2.5535974705847,0.183006455722304,0.0925914942329316,0.0968056607391264,109,"doublenbinom+binomlog"
"result.368","need",1.25792568887783,0.540613734087426,0.118592463115238,255,0.397677894004694,0.00314666597929395,0.0759644615138538,0.999999744122845,0.738238345037787,0.540826902521376,1.25894020083277,0.118494789732007,109,"all"
"result.369","afterwards",0.957302603066637,0.474875520153728,0.269086678260311,6,0.572760954989614,0.112413441275777,0.256087960199504,0.999990743304391,1.04823711662565,0.474843657727105,0.957350100547496,0.269081968267261,108,"all"
"result.370","appeared",1.66082670676231,0.610587918734434,0.282933020432359,2,0.585761520053905,0.340894721938475,0.254049027486969,0.813160787158193,3.51111062414675,0.205804250632802,0.0655268555085439,0.460673220467553,108,"all"
"result.371","hear",1.43396623423974,0.575266282397369,0.0248196263105158,2,0.568347398997688,0.334125650165881,0.026440204506858,0.96290029268761,6.93245620818359,0.48024876619107,0.735539271056826,0.0272457371374641,108,"nothing"
"result.372","kansas",0.444167870611927,0.295539139026004,0.153114620991438,373,0.701618305024955,0.00145457580820393,0.154573430403685,0.897945463460172,0.643311717843835,0.263079906435414,0.354710405983165,0.127976371391627,108,"all"
"result.373","letter",0.276603347043319,0.208672667649605,0.246445078993629,434,0.723501474519454,0.00104352074846685,0.0861502871779206,0.999999624596971,0.464090099783226,0.208668751276269,0.276623174159528,0.246466092276141,107,"all"
"result.374","turn",2.4231611489166,0.697829755841868,0.236904057159576,679,0.309324869705823,0.00128183467274997,0.230258008352962,0.595942766173522,0.892120902431975,0.901251875949474,4.04665140186339,0.223112656495091,107,"all"
"result.375","may",0.687197201471377,0.400371431807685,0.588271070162058,255,0.553801759384934,0.00253666711617971,0.303217096434138,0.999997973737427,1.34403158768026,0.400507177016544,0.687469984575736,0.587244066699907,105,"all"
"result.376","thoughts",1.09390451288881,0.5152410629072,0.303170364978648,695,0.450447355981032,0.00106238736914717,0.263074490028648,0.999998384625471,0.909705164528761,0.512703594280624,1.072556235115,0.299514449266687,105,"all"
"result.377","anywhere",3.28982236938771,0.763444079895135,0.282605636273092,2,0.461216167736878,0.368634183005062,0.295396852698603,0.718745667980849,1.98712287377907,0.908589382565573,2.40463682117528,0.27625545463501,104,"all"
"result.378","certainly",1.12344747552976,0.524357104933036,0.219212814943692,624,0.409515313070118,0.00121037153537384,0.0833225615598607,0.99999987193945,0.76670394937117,0.523895020562038,1.12206458189126,0.220571623726662,104,"all"
"result.379","saying",1.53818295247597,0.601342846203185,0.413350165903367,385,0.389080702282723,0.00204203288991117,0.422446875476787,0.787157276185756,2.77599362984756e-06,0.60151941048128,1.53903965585185,0.413558397279107,104,"all"
"result.380","troubled",1.68109344229302,0.622434395662793,0.338007688764511,442,0.342597538324471,0.00183877811603329,0.324122531972213,0.622706669428156,0.922443761311885,0.622777116788956,0.760750906865471,0.337618629716798,104,"all"
"result.381","ask",0.860090955229303,0.459820857256886,0.00910016302671923,1,0.705813155748401,0.510609292874166,0.113615706069837,0.965624790488488,10.7409714694084,0.268135920382784,0.22621632320333,0.0602126615148274,103,"doublenbinom+binomlog"
"result.382","bring",1.24297235984798,0.551709645558805,0.107241228638278,569,0.449707217539484,0.00129783616120552,0.107019031264434,0.999985430761257,0.71726296963403,0.551617767696581,1.24230402448805,0.107194313518939,103,"all"
"result.383","i've",0.476896073268383,0.320700890480738,0.050098736739642,298,0.655896157471087,0.00183690737233607,0.0536604310194896,0.999937944785738,4.29759320726439e-08,0.335617369208723,0.505888371807251,0.0537714169047143,103,"all"
"result.384","suppose",0.390315306212832,0.282811953175903,0.144763768990478,673,0.793525397855651,0.000707510249598196,0.0262814266792878,0.643352745824758,0.855871301944473,0.108960609727244,0.0631038034920783,0.636664507204557,101,"nbinom+doublenbinom"
"result.385","week",0.799795105497425,0.446795792550639,0.038968842424556,1,0.796777883509283,0.490933509169878,0.0153772471751321,0.72621633970879,2.13234862441351,0.0407462898653382,0.00792436645108179,0.134739317712124,101,"doublenbinom"
"result.386","roberta's",0.525646681359114,0.349046593834063,0.221065687071803,409,0.645642387050798,0.00136661592630212,0.228006187374596,0.999999735189479,1.01529476608877,0.349277817333422,0.526857944386747,0.2215176000903,100,"all"
"result.387","light",2.04545803429733,0.678202067625261,0.712542083579625,5,0.411310185320524,0.147522204776499,0.666296034116103,0.765640938530358,2.42107054427323,0.445427805773123,0.176742215016965,0.682898916180209,99,"all"
"result.388","read",0.957343236543819,0.496503725367036,0.0577284598433375,1,0.68296254799239,0.502842821295299,0.335907878737722,0.794319267718834,2.03999708924831,0.283088333939568,0.174736692416861,0.0445620152641802,99,"nbinom+binomlog"
"result.389","real",1.75056727789975,0.643244601314188,0.534558959371292,529,0.326954270261345,0.00148823622987392,0.474006628676036,0.644016178181049,0.506210580371758,0.643468885491426,1.24656524832048,0.533988998083575,99,"all"
"result.390","change",0.894969974798563,0.482315038242515,0.0582623776945793,646,0.562487797737978,0.000988194164901626,0.0448485732886701,0.787073455687442,1.48862242397732,0.338359220946633,0.285554476308665,0.0638325993320453,98,"nbinom+doublenbinom"
"result.391","interest",2.16363742992235,0.692537510735929,0.546235375160303,872,0.289601166658552,0.000920408149191978,0.491039785722826,0.692173712304562,1.21456110146271,0.692342789365506,0.946773253028425,0.547239723117699,98,"all"
"result.392","moved",1.36560702260522,0.586975337265714,0.25899704709606,900,0.355034330336462,0.000836813863707749,0.141634158859135,0.999998352804878,0.254199367145116,0.58595156127509,1.36202618872433,0.261958572883814,98,"all"
"result.393","thus",4.41916201049344,0.821432923167049,0.627590643381659,2,0.419843310608412,0.361411572686442,0.63646048818074,0.821138718035019,4.40930125542645,0.963578182211195,0.0123180200048288,0.626424598877875,98,"all"
"result.394","doing",1.56235656404322,0.621619857210948,0.310706886173282,2,0.540540020608461,0.315957757862859,0.572271909564169,0.969312697650982,15.4792304661992,0.377850829180881,0.281648208041853,0.640666362073495,97,"all"
"result.395","beginning",2.76542586978394,0.746028680524614,0.118829077368357,643,0.24875231489805,0.00126291389893448,0.121988966510941,0.818340369216075,0.140072479570574,0.744489879852198,2.65144399563798,0.119128947521822,96,"all"
"result.396","body",0.38764636070043,0.291597741528254,0.174963790449091,171,0.662143789216853,0.00286929331289651,0.180623150932896,0.999999972485066,1.59675235867323,0.291784557288059,0.387770907591235,0.175027533774616,96,"all"
"result.397","doubt",1.74002595484556,0.649031664235098,0.0495216900165526,525,0.271716070357795,0.00150192441475617,0.022065523275882,0.648813063295791,0.839819565777317,0.648828906298603,0.898930408910236,0.049626009834287,96,"nothing"
"result.398","large",1.1321225900092,0.548625986125626,0.034840462903477,1,0.693640099899715,0.514645745055773,0.142573616061248,0.887666529624213,4.55612497325709,0.200299993007361,0.0874385828298591,0.31664145820303,95,"doublenbinom+binomlog"
